customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,PhoneService,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,PaymentMethod,Pagamento_Mensal,Total_Pago,Churn
8812-zrhfp,female,0,1,1,30,,fiber optic,0,0,0,one year,electronic check,86.45,2538.05,0
5146-cbvoe,female,0,0,0,16,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.1,1212.85,0
0454-okrct,male,0,0,0,33,,fiber optic,0,1,0,two year,bank transfer (automatic),80.6,2651.1,0
5787-kxgiy,male,0,1,0,72,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.3,1304.8,0
4750-zrxiu,female,1,0,0,4,,fiber optic,0,0,0,month-to-month,electronic check,84.6,360.1,1
4198-vfoea,female,0,0,0,12,,dsl,1,1,0,one year,mailed check,33.6,435.45,0
6630-ujzmy,female,1,1,0,4,,fiber optic,0,0,1,month-to-month,electronic check,83.25,308.05,0
5709-lvoeq,female,0,1,1,0,,dsl,1,0,1,two year,mailed check,80.85,80.85,0
6400-bwqkw,female,0,0,0,6,,fiber optic,1,0,0,month-to-month,electronic check,79.05,434.5,1
2692-aqcpf,female,0,1,0,65,,fiber optic,0,1,1,one year,credit card (automatic),108.05,7118.9,0
0347-ubkuz,female,0,0,0,15,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.9,320.45,0
0835-duuiq,female,0,0,1,24,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),21.05,531.55,0
0811-gsdtp,female,0,0,1,13,,dsl,0,0,0,month-to-month,electronic check,30.15,382.2,0
7567-ecmcm,male,0,0,0,24,,fiber optic,0,0,0,month-to-month,credit card (automatic),79.85,2001.0,0
6115-ztbfq,female,0,1,0,72,,dsl,1,1,1,two year,bank transfer (automatic),65.5,4919.7,0
6353-brmma,female,0,1,1,54,,fiber optic,1,0,1,month-to-month,bank transfer (automatic),104.1,5645.8,0
6680-wkxrz,female,0,0,0,3,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),74.4,215.8,1
6231-wfgfh,male,0,1,1,4,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.5,77.6,0
9904-ehevj,female,1,1,1,32,,fiber optic,0,0,1,month-to-month,mailed check,91.35,2896.55,0
7028-dvoiq,male,1,0,0,35,,fiber optic,0,0,1,month-to-month,electronic check,99.05,3395.8,1
6169-ppetc,male,0,1,1,35,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.5,759.35,0
4208-uffgw,male,1,0,0,2,,dsl,0,0,0,month-to-month,mailed check,44.95,85.15,1
8584-kmvxd,female,0,0,0,8,,fiber optic,0,0,0,month-to-month,electronic check,75.6,535.55,0
8467-wynsr,male,0,0,0,22,,dsl,1,1,0,month-to-month,mailed check,55.1,1253.15,0
0851-dfjkb,female,0,0,0,15,,dsl,1,1,0,month-to-month,electronic check,58.95,955.15,0
5382-soyzl,male,0,0,0,22,,fiber optic,0,0,1,month-to-month,electronic check,95.1,2162.6,0
9448-reevd,male,0,1,0,1,,dsl,0,0,0,month-to-month,credit card (automatic),44.7,44.7,1
3261-cqxol,female,0,1,1,71,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.45,1813.35,0
8388-fynpz,male,0,0,0,4,,dsl,1,0,0,month-to-month,electronic check,56.75,245.15,0
4002-bqwpq,male,0,0,0,25,,dsl,1,1,0,month-to-month,bank transfer (automatic),81.75,2028.8,0
5651-ylprd,female,0,1,1,32,,fiber optic,0,0,1,month-to-month,electronic check,86.1,2723.75,0
2826-dxlqo,male,1,1,0,7,,dsl,1,0,0,month-to-month,bank transfer (automatic),29.8,220.45,0
4378-bzyfp,male,0,0,0,17,,0,no internet service,no internet service,no internet service,one year,mailed check,20.5,365.8,0
9489-utfka,male,1,1,0,8,,dsl,1,0,1,month-to-month,bank transfer (automatic),60.9,551.95,0
4849-pyrlq,female,1,0,0,56,,dsl,1,1,0,two year,bank transfer (automatic),73.25,4054.2,0
9117-shlzx,male,0,0,0,1,,dsl,0,0,0,month-to-month,mailed check,45.7,45.7,1
9889-tmahg,male,1,0,0,8,,fiber optic,1,1,1,month-to-month,credit card (automatic),100.3,832.35,1
4541-rmrlg,male,0,0,0,7,,0,no internet service,no internet service,no internet service,month-to-month,electronic check,19.25,112.3,1
7764-bdpee,male,0,0,1,3,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.85,60.65,0
3429-iflem,female,0,0,0,71,,dsl,1,1,1,two year,credit card (automatic),77.35,5550.1,0
3158-moerk,female,0,0,0,2,,fiber optic,0,0,1,month-to-month,electronic check,96.0,174.8,1
7294-tmaop,female,0,0,0,1,,fiber optic,0,0,1,month-to-month,electronic check,90.55,90.55,1
5002-gcqfh,male,0,1,0,49,,fiber optic,1,0,1,month-to-month,bank transfer (automatic),93.85,4733.1,0
0556-fjegu,male,0,0,0,58,,dsl,0,1,1,two year,bank transfer (automatic),70.1,4048.95,0
8919-fyfqz,male,1,1,0,44,,dsl,0,0,0,month-to-month,electronic check,30.35,1359.7,1
0604-thjfp,female,0,1,1,59,,dsl,0,1,1,two year,credit card (automatic),75.95,4542.35,0
2834-jrtua,male,0,0,0,71,,fiber optic,1,1,1,two year,electronic check,108.05,7532.15,1
5875-ypqfj,male,0,0,0,1,,fiber optic,0,0,0,month-to-month,electronic check,69.9,69.9,1
5879-sesnb,female,0,0,0,11,,fiber optic,0,0,0,month-to-month,electronic check,75.25,888.65,0
6646-qvxlr,male,1,1,0,62,,fiber optic,0,0,1,one year,electronic check,103.75,6383.35,1
6461-ppaxn,female,0,1,1,35,,dsl,1,1,0,one year,bank transfer (automatic),54.95,1916.0,0
3318-isqfq,female,0,0,0,20,,0,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.5,413.0,0
1106-hrlkz,male,0,1,1,40,,0,no internet service,no internet service,no internet service,two year,mailed check,19.6,808.95,0
2483-xssmz,female,0,0,0,39,,dsl,1,0,0,one year,electronic check,47.85,1886.4,0
8603-ijwdn,male,0,0,0,1,,fiber optic,0,0,0,month-to-month,electronic check,86.6,86.6,1
8165-zjrnm,female,0,1,1,72,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),23.75,1679.25,0
9369-xfehk,female,1,1,0,33,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.6,2656.5,1
2604-xvdam,female,0,0,0,12,,dsl,0,0,0,month-to-month,bank transfer (automatic),43.8,540.95,0
3717-ofrtn,male,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.75,19.75,0
9046-jbfwa,male,0,0,1,27,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.15,537.35,0
3280-nmuvx,male,0,1,1,34,,0,no internet service,no internet service,no internet service,one year,credit card (automatic),19.6,678.8,0
1206-ehbdd,female,0,1,0,56,,fiber optic,1,0,0,two year,bank transfer (automatic),80.3,4513.65,0
8361-lbrdi,female,0,0,0,58,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),24.35,1423.85,0
4883-kcpzj,female,0,1,1,22,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),25.25,555.4,0
9108-eqpnq,female,0,1,1,10,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),26.1,225.55,0
7277-kamwt,male,0,0,0,13,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),20.0,268.45,0
3842-iykue,female,0,0,0,35,,fiber optic,0,1,0,month-to-month,credit card (automatic),85.3,2917.5,1
6641-xrpsu,female,0,0,0,34,,fiber optic,0,0,0,month-to-month,credit card (automatic),70.0,2416.1,1
1374-dmzui,female,1,0,0,4,,fiber optic,0,0,1,month-to-month,electronic check,94.3,424.45,1
2545-lxyvj,male,0,1,0,72,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.7,1492.1,0
3234-vkacu,male,0,0,0,2,,dsl,0,1,1,month-to-month,electronic check,70.3,132.4,0
8357-eqxfo,female,0,0,0,7,,fiber optic,0,0,1,month-to-month,electronic check,95.35,660.9,1
1989-prjhp,male,1,1,0,27,,fiber optic,0,0,0,month-to-month,electronic check,75.5,1893.95,1
8120-jdcam,male,0,1,1,4,,fiber optic,0,0,0,month-to-month,mailed check,69.55,284.9,0
8917-faemr,female,0,0,0,37,,0,no internet service,no internet service,no internet service,two year,mailed check,19.85,784.25,0
7047-yxdmz,male,0,0,0,21,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.0,417.7,0
2858-eimxh,female,1,1,0,53,,fiber optic,0,0,1,one year,credit card (automatic),95.85,5016.25,0
9524-egpjc,female,0,0,0,18,,fiber optic,0,1,0,month-to-month,electronic check,90.1,1612.75,1
6993-ohlxr,female,0,0,0,2,,fiber optic,0,0,0,month-to-month,electronic check,68.95,119.75,1
8818-xyfcq,male,0,1,1,32,,fiber optic,1,0,1,month-to-month,credit card (automatic),99.55,3204.65,1
6419-zttle,male,1,1,0,23,,0,no internet service,no internet service,no internet service,one year,electronic check,20.75,485.2,0
0929-hyqew,male,0,0,0,3,,dsl,1,0,0,month-to-month,mailed check,50.15,160.85,0
6614-yolac,female,0,1,1,71,,dsl,1,1,1,two year,mailed check,58.65,4145.25,0
7426-rhzgu,male,0,0,0,9,,fiber optic,0,1,1,month-to-month,bank transfer (automatic),95.9,827.45,0
4065-jjava,female,0,0,0,1,,dsl,0,0,0,month-to-month,electronic check,49.5,49.5,0
4695-vadhf,male,0,1,1,18,,dsl,0,0,0,month-to-month,electronic check,57.45,990.85,1
3863-iubjr,male,0,1,1,12,,dsl,0,0,0,one year,credit card (automatic),53.65,696.35,1
7649-sijjf,male,0,1,0,71,,dsl,1,1,0,two year,mailed check,80.1,5585.4,0
9361-ynqwj,female,0,0,0,64,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),24.4,1601.2,0
3748-fvmzz,male,0,0,0,4,,dsl,0,1,0,month-to-month,electronic check,40.05,162.45,0
9391-ttoyh,female,0,0,0,23,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.5,470.2,0
1452-xrsjv,female,0,1,1,39,,dsl,1,0,0,month-to-month,credit card (automatic),51.05,2066.0,0
3422-wjoyd,male,0,1,0,28,,dsl,1,1,0,one year,mailed check,54.35,1426.45,0
8242-soquo,female,1,0,0,5,,fiber optic,0,0,1,month-to-month,electronic check,84.7,392.5,0
7460-itwwp,female,1,1,0,45,,fiber optic,0,0,0,month-to-month,electronic check,86.1,3861.45,0
7147-aybaa,male,0,0,0,37,,fiber optic,0,0,0,month-to-month,mailed check,70.35,2552.9,0
7868-tmwmz,female,1,1,0,60,,fiber optic,1,1,1,two year,bank transfer (automatic),110.0,6668.35,0
4822-rvybb,male,1,0,0,8,,fiber optic,0,0,1,month-to-month,electronic check,100.6,819.4,1
6732-fzugp,female,0,0,0,47,,fiber optic,1,0,1,one year,credit card (automatic),94.9,4615.25,0
8436-bjumm,male,0,1,1,26,,fiber optic,0,0,1,month-to-month,electronic check,83.75,2070.6,1
4184-tjfan,female,1,1,1,3,,fiber optic,1,1,1,month-to-month,mailed check,88.3,273.75,1
8329-gwvpj,female,0,1,1,50,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,3557.7,0
1352-vhkaj,male,0,1,1,27,,dsl,0,1,1,month-to-month,bank transfer (automatic),71.6,1957.1,0
4145-uqxuq,female,1,0,0,8,,fiber optic,0,0,1,month-to-month,electronic check,92.1,729.95,1
2632-tacxw,female,0,1,0,62,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),23.65,1416.75,0
8146-qqkzh,female,0,1,0,71,,dsl,1,1,1,two year,bank transfer (automatic),81.85,5924.4,0
1767-cjkba,male,0,0,0,66,,0,no internet service,no internet service,no internet service,two year,mailed check,25.1,1697.7,0
6445-tnrxs,male,0,1,1,68,,fiber optic,1,1,1,two year,bank transfer (automatic),114.7,7849.85,0
4581-lnwum,female,0,0,0,13,,dsl,0,0,1,month-to-month,electronic check,49.15,649.4,0
4869-epius,male,0,1,0,56,,fiber optic,0,0,0,one year,electronic check,80.9,4557.5,0
9948-yptdg,male,0,1,0,38,,fiber optic,1,0,0,month-to-month,electronic check,79.45,3013.05,1
1236-wfcdv,male,1,0,0,14,,fiber optic,0,0,1,month-to-month,credit card (automatic),90.45,1266.1,1
1915-oakwd,female,0,0,1,16,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.3,360.35,0
7296-pixqy,female,0,1,1,14,,fiber optic,0,0,0,month-to-month,electronic check,70.2,1046.5,0
4883-qicih,male,0,1,1,32,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,2347.9,1
3354-oadjp,female,0,0,0,8,,dsl,1,1,0,one year,bank transfer (automatic),54.25,447.75,0
3524-wqdsg,female,0,1,1,43,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.3,4209.95,0
0810-dhdbd,female,0,0,0,52,,dsl,1,1,1,one year,credit card (automatic),74.0,3877.65,0
4026-skkhw,male,0,0,0,3,,dsl,0,1,0,month-to-month,mailed check,50.25,152.3,0
2829-hyvzp,male,0,0,0,29,,0,no internet service,no internet service,no internet service,one year,mailed check,19.8,572.2,0
8329-ibcti,female,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.65,19.65,1
1271-sjbgz,male,1,0,0,12,,dsl,0,1,0,month-to-month,electronic check,43.65,526.95,1
3845-jhamy,female,0,1,1,16,,dsl,0,0,0,month-to-month,credit card (automatic),35.5,552.7,0
7013-psxhk,female,0,0,0,40,,dsl,0,1,1,one year,mailed check,80.75,3208.65,0
5669-sraip,female,0,0,0,5,,dsl,0,0,0,month-to-month,electronic check,39.5,210.75,1
5981-itemu,male,0,1,0,40,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),97.1,3706.95,1
3486-npgst,female,0,0,0,36,,0,no internet service,no internet service,no internet service,one year,mailed check,19.55,620.75,0
6941-pmgep,female,0,0,0,5,,fiber optic,0,0,0,month-to-month,electronic check,80.0,412.5,1
1624-woiwj,female,0,0,0,10,,fiber optic,1,0,1,month-to-month,mailed check,84.7,832.05,1
2074-gkowz,male,0,1,1,2,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.55,185.55,1
0376-ymcjc,male,0,0,0,23,,fiber optic,0,1,1,month-to-month,electronic check,90.6,1943.2,1
6100-fjzdg,male,0,1,1,26,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.05,505.9,0
4829-zljtk,female,1,1,0,72,,fiber optic,1,0,1,two year,electronic check,112.4,8046.85,0
1730-vfmwo,female,0,1,0,34,,dsl,0,1,0,month-to-month,bank transfer (automatic),50.2,1815.3,0
7143-bqiba,male,0,0,0,10,,dsl,1,1,1,month-to-month,bank transfer (automatic),62.25,612.95,0
3800-lytrk,female,0,0,0,14,,dsl,1,1,0,one year,mailed check,55.7,795.15,0
0634-szpqa,female,0,0,0,23,,fiber optic,1,0,1,month-to-month,bank transfer (automatic),90.05,2169.8,1
9646-nmhxe,male,0,1,0,47,,0,no internet service,no internet service,no internet service,two year,mailed check,19.65,973.1,0
7030-njvdp,male,0,1,0,24,,fiber optic,1,1,0,month-to-month,electronic check,89.25,2210.2,0
5536-rtpwk,male,0,1,0,49,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.05,4853.75,1
8883-grdwq,male,1,0,0,20,,dsl,1,1,0,one year,mailed check,54.0,1055.9,0
6166-ilmny,female,0,0,0,2,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,144.55,1
3097-nnspb,female,0,0,0,2,,dsl,0,0,0,month-to-month,credit card (automatic),49.05,91.1,1
7771-zonat,male,0,0,0,22,,dsl,0,1,1,two year,bank transfer (automatic),56.75,1304.85,0
0655-rbdug,male,0,0,0,7,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),98.05,713.0,1
2111-dwyhn,male,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,21.1,21.1,0
4194-whfcb,female,0,1,1,59,,fiber optic,0,1,0,month-to-month,bank transfer (automatic),96.65,5580.8,0
4121-agsin,female,0,1,1,58,,0,no internet service,no internet service,no internet service,one year,credit card (automatic),24.5,1497.9,0
4361-bkaxe,female,0,0,0,41,,fiber optic,1,1,1,month-to-month,bank transfer (automatic),114.5,4527.45,1
9845-peeko,female,1,0,0,59,,fiber optic,0,0,0,two year,credit card (automatic),79.2,4590.35,0
0455-xfass,female,0,1,1,3,,fiber optic,0,0,0,month-to-month,electronic check,69.55,200.2,0
0301-kobtq,male,0,0,0,32,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.05,614.45,0
1751-ncdli,male,1,1,0,46,,fiber optic,0,0,1,month-to-month,electronic check,98.85,4564.9,0
4367-nuyao,male,0,1,1,0,,0,no internet service,no internet service,no internet service,two year,mailed check,25.75,25.75,0
9878-tnqgw,male,0,0,0,2,,fiber optic,0,0,0,month-to-month,electronic check,80.95,171.15,1
9170-arbtb,female,0,1,1,52,,0,no internet service,no internet service,no internet service,one year,credit card (automatic),19.6,1012.4,0
4441-nihpt,female,1,0,0,13,,fiber optic,0,0,0,month-to-month,electronic check,74.3,940.35,1
8999-bohse,female,1,0,0,11,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.7,1047.7,1
7241-ajhfs,male,0,0,0,32,,fiber optic,1,1,0,month-to-month,bank transfer (automatic),87.65,2766.4,0
7029-rpuav,male,1,1,0,17,,fiber optic,0,0,1,month-to-month,credit card (automatic),100.45,1622.45,1
4546-fokwr,female,0,0,0,16,,fiber optic,0,0,0,month-to-month,credit card (automatic),74.75,1129.35,0
9036-cskbw,female,0,0,0,51,,fiber optic,1,0,1,one year,bank transfer (automatic),107.45,5680.9,0
5832-trlpb,male,0,0,0,29,,dsl,0,1,1,one year,bank transfer (automatic),75.35,2243.9,0
8590-yffqo,male,0,1,0,70,,dsl,1,1,0,two year,credit card (automatic),64.95,4523.25,0
8659-ioopu,female,0,1,1,71,,fiber optic,1,1,0,two year,electronic check,100.45,7159.7,0
1338-cecee,male,0,1,1,41,,dsl,0,0,1,one year,bank transfer (automatic),68.5,2839.95,0
7439-dkztw,male,0,0,0,1,,fiber optic,0,0,1,month-to-month,electronic check,80.55,80.55,0
4646-qzxtf,female,0,1,0,7,,dsl,1,1,1,month-to-month,bank transfer (automatic),81.25,580.1,0
4607-chpca,male,0,1,1,25,,fiber optic,0,0,1,one year,electronic check,90.4,2178.6,1
9742-xokts,male,0,1,1,67,,fiber optic,1,1,0,one year,electronic check,89.55,6038.55,0
6921-ozmfh,male,0,1,1,5,,dsl,0,1,0,month-to-month,mailed check,55.7,259.4,0
9578-fomuk,male,0,0,1,15,,0,no internet service,no internet service,no internet service,month-to-month,electronic check,24.8,324.15,0
4712-uyooi,female,0,1,1,20,,0,no internet service,no internet service,no internet service,month-to-month,electronic check,20.0,417.65,0
8824-rwfxj,male,0,1,1,3,,dsl,0,0,0,month-to-month,mailed check,56.15,168.15,1
7722-cvfxn,male,0,1,1,54,,fiber optic,0,1,1,one year,electronic check,105.2,5637.85,0
8717-vctxj,male,0,0,0,42,,0,no internet service,no internet service,no internet service,one year,mailed check,19.55,839.4,0
7363-qtbiw,female,0,1,0,9,,fiber optic,0,0,0,month-to-month,electronic check,79.75,769.1,0
4159-naaix,female,0,0,0,63,,fiber optic,0,0,1,two year,bank transfer (automatic),97.45,6253.0,0
0971-qifjk,female,0,1,0,69,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),24.25,1641.8,0
9397-tzsha,female,0,0,0,69,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),24.6,1678.05,0
3391-jsqew,male,0,1,0,40,,dsl,0,0,0,month-to-month,mailed check,50.15,2058.5,0
0343-qluzp,male,0,0,0,60,,dsl,1,0,0,two year,bank transfer (automatic),39.6,2424.5,0
9763-pdtkk,female,0,0,0,4,,fiber optic,1,1,0,month-to-month,bank transfer (automatic),94.4,387.2,1
2176-lvpnx,female,1,0,0,71,,dsl,1,1,1,two year,mailed check,89.85,6293.45,0
7627-jkiaz,female,0,1,0,37,,fiber optic,0,0,0,month-to-month,credit card (automatic),78.95,2839.65,1
3312-uumzw,male,0,1,0,32,,fiber optic,0,0,1,month-to-month,credit card (automatic),98.85,3145.9,0
1271-uodno,male,0,0,0,39,,dsl,0,1,0,two year,credit card (automatic),53.85,2200.7,0
8461-efqym,female,0,0,0,38,,0,no internet service,no internet service,no internet service,one year,electronic check,24.25,914.4,0
6900-rbker,male,0,0,0,52,,fiber optic,0,0,0,two year,credit card (automatic),89.45,4577.75,0
6891-jpyff,female,0,1,1,48,,fiber optic,1,0,1,month-to-month,credit card (automatic),105.25,4997.5,0
1459-qnfqt,male,0,1,1,70,,dsl,1,1,1,two year,bank transfer (automatic),59.5,4144.8,0
1047-nncbf,male,0,0,0,20,,fiber optic,0,0,0,month-to-month,credit card (automatic),70.55,1493.55,0
3696-xrien,female,0,0,0,50,,dsl,1,1,1,one year,credit card (automatic),82.5,4179.1,0
4081-dyxav,female,0,0,0,19,,dsl,0,0,1,one year,credit card (automatic),44.85,893.55,1
0074-hdkdg,male,0,1,1,25,,dsl,1,0,0,one year,bank transfer (automatic),61.6,1611.0,0
8791-gfxlz,male,0,0,0,12,,dsl,0,0,0,month-to-month,bank transfer (automatic),49.05,593.05,0
8111-sllhi,male,1,1,0,39,,fiber optic,0,0,1,month-to-month,electronic check,105.65,4284.8,1
0927-lcsmg,male,0,0,0,7,,fiber optic,0,0,0,month-to-month,mailed check,74.65,544.55,1
